terminal_id,tarih,ikmal_tutar,kaset_1,kaset_2,kaset_3
T-00091,2025-09-03,232267,116133,69680,46453
T-00091,2025-09-10,279468,139734,83840,55893
T-00091,2025-09-17,309988,154994,92996,61997
T-00091,2025-09-24,306083,153041,91825,61216
T-00091,2025-10-01,241385,120692,72415,48277
T-00091,2025-10-08,291567,145783,87470,58313
T-00091,2025-10-15,313920,156960,94176,62784
T-00091,2025-10-22,215670,107835,64701,43134
T-00091,2025-10-29,290572,145286,87171,58114
T-00091,2025-11-05,293903,146951,88171,58780
T-00091,2025-11-12,204989,102494,61496,40997
T-00091,2025-11-19,232391,116195,69717,46478
T-00091,2025-11-26,266115,133057,79834,53223
T-00091,2025-12-03,288999,144499,86699,57799
T-00091,2025-12-10,303510,151755,91053,60702
T-00091,2025-12-17,326861,163430,98058,65372
T-00091,2025-12-24,279404,139702,83821,55880
T-00091,2025-12-31,316785,158392,95035,63357
T-00092,2025-01-01,265494,132747,79648,53098
T-00092,2025-01-16,360929,180464,108278,72185
T-00092,2025-01-31,226468,113234,67940,45293
T-00092,2025-02-15,349936,174968,104980,69987
T-00092,2025-03-02,295485,147742,88645,59097
T-00092,2025-03-17,322498,161249,96749,64499
T-00092,2025-04-01,282860,141430,84858,56572
T-00092,2025-04-16,329575,164787,98872,65915
T-00092,2025-05-01,339396,169698,101818,67879
T-00092,2025-05-16,254697,127348,76409,50939
T-00092,2025-05-31,249131,124565,74739,49826
T-00092,2025-06-15,346037,173018,103811,69207
T-00092,2025-06-30,300255,150127,90076,60051
T-00092,2025-07-15,280598,140299,84179,56119
T-00092,2025-07-30,282340,141170,84702,56468
T-00092,2025-08-14,315664,157832,94699,63132
T-00092,2025-08-29,239510,119755,71853,47902
T-00092,2025-09-13,301211,150605,90363,60242
T-00092,2025-09-28,291597,145798,87479,58319
T-00092,2025-10-13,301539,150769,90461,60307
T-00092,2025-10-28,215485,107742,64645,43097
T-00092,2025-11-12,280833,140416,84249,56166
T-00092,2025-11-27,258197,129098,77459,51639
T-00092,2025-12-12,269551,134775,80865,53910
T-00092,2025-12-27,276793,138396,83037,55358
T-00093,2025-01-01,724037,362018,217211,144807
T-00093,2025-01-22,690647,345323,207194,138129
T-00093,2025-02-12,616924,308462,185077,123384
T-00093,2025-03-05,622247,311123,186674,124449
T-00093,2025-03-26,652312,326156,195693,130462
T-00093,2025-04-16,685550,342775,205665,137110
T-00093,2025-05-07,596470,298235,178941,119294
T-00093,2025-05-28,490123,245061,147037,98024
T-00093,2025-06-18,622243,311121,186673,124448
T-00093,2025-07-09,660107,330053,198032,132021
T-00093,2025-07-30,630480,315240,189144,126096
T-00093,2025-08-20,781710,390855,234513,156342
T-00093,2025-09-10,803683,401841,241105,160736
T-00093,2025-10-01,539424,269712,161827,107884
T-00093,2025-10-22,691019,345509,207305,138203
T-00093,2025-11-12,899383,449691,269815,179876
T-00093,2025-12-03,594763,297381,178429,118952
T-00093,2025-12-24,588665,294332,176599,117733
T-00094,2025-01-01,653898,326949,196169,130779
T-00094,2025-01-17,523816,261908,157144,104763
T-00094,2025-02-02,403568,201784,121070,80713
T-00094,2025-02-18,351465,175732,105439,70293
T-00094,2025-03-06,530053,265026,159016,106010
T-00094,2025-03-22,411514,205757,123454,82302
T-00094,2025-04-07,540762,270381,162228,108152
T-00094,2025-04-23,373796,186898,112139,74759
T-00094,2025-05-09,428997,214498,128699,85799
T-00094,2025-05-25,563840,281920,169152,112768
T-00094,2025-06-10,455324,227662,136597,91064
T-00094,2025-06-26,612065,306032,183619,122413
T-00094,2025-07-12,609582,304791,182874,121916
T-00094,2025-07-28,481004,240502,144301,96200
T-00094,2025-08-13,590604,295302,177181,118120
T-00094,2025-08-29,572471,286235,171741,114494
T-00094,2025-09-14,367282,183641,110184,73456
T-00094,2025-09-30,429675,214837,128902,85935
T-00094,2025-10-16,594503,297251,178351,118900
T-00094,2025-11-01,508094,254047,152428,101618
T-00094,2025-11-17,597473,298736,179242,119494
T-00094,2025-12-03,461615,230807,138484,92323
T-00094,2025-12-19,468282,234141,140484,93656
T-00095,2025-01-01,537495,268747,161248,107499
T-00095,2025-01-12,583587,291793,175076,116717
T-00095,2025-01-23,524473,262236,157342,104894
T-00095,2025-02-03,622949,311474,186884,124589
T-00095,2025-02-14,524236,262118,157270,104847
T-00095,2025-02-25,478753,239376,143625,95750
T-00095,2025-03-08,486071,243035,145821,97214
T-00095,2025-03-19,588962,294481,176688,117792
T-00095,2025-03-30,421895,210947,126568,84379
T-00095,2025-04-10,554389,277194,166316,110877
T-00095,2025-04-21,493939,246969,148181,98787
T-00095,2025-05-02,664259,332129,199277,132851
T-00095,2025-05-13,441071,220535,132321,88214
T-00095,2025-05-24,640049,320024,192014,128009
T-00095,2025-06-04,506979,253489,152093,101395
T-00095,2025-06-15,512855,256427,153856,102571
T-00095,2025-06-26,581343,290671,174402,116268
T-00095,2025-07-07,615506,307753,184651,123101
T-00095,2025-07-18,372892,186446,111867,74578
T-00095,2025-07-29,552292,276146,165687,110458
T-00095,2025-08-09,503078,251539,150923,100615
T-00095,2025-08-20,538899,269449,161669,107779
T-00095,2025-08-31,559290,279645,167787,111858
T-00095,2025-09-11,489309,244654,146792,97861
T-00095,2025-09-22,658875,329437,197662,131775
T-00095,2025-10-03,527429,263714,158228,105485
T-00095,2025-10-14,490728,245364,147218,98145
T-00095,2025-10-25,684513,342256,205353,136902
T-00095,2025-11-05,535568,267784,160670,107113
T-00095,2025-11-16,339805,169902,101941,67961
T-00095,2025-11-27,539646,269823,161893,107929
T-00095,2025-12-08,562988,281494,168896,112597
T-00095,2025-12-19,498493,249246,149548,99698
T-00095,2025-12-30,610065,305032,183019,122013
T-00096,2025-01-01,606468,303234,181940,121293
T-00096,2025-01-14,684556,342278,205367,136911
T-00096,2025-01-27,630601,315300,189180,126120
T-00096,2025-02-09,431351,215675,129405,86270
T-00096,2025-02-22,710818,355409,213245,142163
T-00096,2025-03-07,658953,329476,197685,131790
T-00096,2025-03-20,596355,298177,178906,119271
T-00096,2025-04-02,724189,362094,217256,144837
T-00096,2025-04-15,398810,199405,119643,79762
T-00096,2025-04-28,629327,314663,188798,125865
T-00096,2025-05-11,713265,356632,213979,142653
T-00096,2025-05-24,667958,333979,200387,133591
T-00096,2025-06-06,496495,248247,148948,99299
T-00096,2025-06-19,703429,351714,211028,140685
T-00096,2025-07-02,498048,249024,149414,99609
T-00096,2025-07-15,579194,289597,173758,115838
T-00096,2025-07-28,583727,291863,175118,116745
T-00096,2025-08-10,584007,292003,175202,116801
T-00096,2025-08-23,644258,322129,193277,128851
T-00096,2025-09-05,632389,316194,189716,126477
T-00096,2025-09-18,570742,285371,171222,114148
T-00096,2025-10-01,769880,384940,230964,153976
T-00096,2025-10-14,627527,313763,188258,125505
T-00096,2025-10-27,541183,270591,162355,108236
T-00096,2025-11-09,524132,262066,157239,104826
T-00096,2025-11-22,805922,402961,241776,161184
T-00096,2025-12-05,761049,380524,228314,152209
T-00096,2025-12-18,607772,303886,182331,121554
T-00096,2025-12-31,839360,419680,251808,167872
T-00097,2025-01-01,218350,109175,65505,43670
T-00097,2025-01-18,244638,122319,73391,48927
T-00097,2025-02-04,216442,108221,64932,43288
T-00097,2025-02-21,202054,101027,60616,40410
T-00097,2025-03-10,206312,103156,61893,41262
T-00097,2025-03-27,203105,101552,60931,40621
T-00097,2025-04-13,172006,86003,51602,34401
T-00097,2025-04-30,184889,92444,55466,36977
T-00097,2025-05-17,225116,112558,67534,45023
T-00097,2025-06-03,225163,112581,67549,45032
T-00097,2025-06-20,173454,86727,52036,34690
T-00097,2025-07-07,187687,93843,56306,37537
T-00097,2025-07-24,174014,87007,52204,34802
T-00097,2025-08-10,183554,91777,55066,36710
T-00097,2025-08-27,162745,81372,48823,32549
T-00097,2025-09-13,262148,131074,78644,52429
T-00097,2025-09-30,254292,127146,76287,50858
T-00097,2025-10-17,181846,90923,54554,36369
T-00097,2025-11-03,120182,60091,36054,24036
T-00097,2025-11-20,251133,125566,75340,50226
T-00097,2025-12-07,196229,98114,58868,39245
T-00097,2025-12-24,215709,107854,64712,43141
T-00098,2025-01-01,387018,193509,116105,77403
T-00098,2025-01-16,502253,251126,150676,100450
T-00098,2025-01-31,560076,280038,168023,112015
T-00098,2025-02-15,515858,257929,154757,103171
T-00098,2025-03-02,600266,300133,180080,120053
T-00098,2025-03-17,541337,270668,162401,108267
T-00098,2025-04-01,494243,247121,148273,98848
T-00098,2025-04-16,526962,263481,158088,105392
T-00098,2025-05-01,605634,302817,181690,121126
T-00098,2025-05-16,483836,241918,145150,96767
T-00098,2025-05-31,510764,255382,153229,102152
T-00098,2025-06-15,554682,277341,166404,110936
T-00098,2025-06-30,498817,249408,149645,99763
T-00098,2025-07-15,450118,225059,135035,90023
T-00098,2025-07-30,658870,329435,197661,131774
T-00098,2025-08-14,549765,274882,164929,109953
T-00098,2025-08-29,460263,230131,138079,92052
T-00098,2025-09-13,465797,232898,139739,93159
T-00098,2025-09-28,535900,267950,160770,107180
T-00098,2025-10-13,462487,231243,138746,92497
T-00098,2025-10-28,687858,343929,206357,137571
T-00098,2025-11-12,497294,248647,149188,99458
T-00098,2025-11-27,480019,240009,144005,96003
T-00098,2025-12-12,630832,315416,189249,126166
T-00098,2025-12-27,387004,193502,116101,77400
T-00099,2025-01-01,660744,330372,198223,132148
T-00099,2025-01-14,884882,442441,265464,176976
T-00099,2025-01-27,707794,353897,212338,141558
T-00099,2025-02-09,712722,356361,213816,142544
T-00099,2025-02-22,631489,315744,189446,126297
T-00099,2025-03-07,837170,418585,251151,167434
T-00099,2025-03-20,877321,438660,263196,175464
T-00099,2025-04-02,653771,326885,196131,130754
T-00099,2025-04-15,626410,313205,187923,125282
T-00099,2025-04-28,565764,282882,169729,113152
T-00099,2025-05-11,570376,285188,171112,114075
T-00099,2025-05-24,805144,402572,241543,161028
T-00099,2025-06-06,872460,436230,261738,174492
T-00099,2025-06-19,732016,366008,219605,146403
T-00099,2025-07-02,1034993,517496,310497,206998
T-00099,2025-07-15,729192,364596,218757,145838
T-00099,2025-07-28,873688,436844,262106,174737
T-00099,2025-08-10,672623,336311,201787,134524
T-00099,2025-08-23,689724,344862,206917,137944
T-00099,2025-09-05,732215,366107,219664,146443
T-00099,2025-09-18,564075,282037,169222,112815
T-00099,2025-10-01,863873,431936,259162,172774
T-00099,2025-10-14,588709,294354,176612,117741
T-00099,2025-10-27,734455,367227,220336,146891
T-00099,2025-11-09,763166,381583,228949,152633
T-00099,2025-11-22,913587,456793,274076,182717
T-00099,2025-12-05,683390,341695,205017,136678
T-00099,2025-12-18,715553,357776,214665,143110
T-00099,2025-12-31,724219,362109,217265,144843
T-00100,2025-01-01,357947,178973,107384,71589
T-00100,2025-01-22,336485,168242,100945,67297
T-00100,2025-02-12,424041,212020,127212,84808
T-00100,2025-03-05,327073,163536,98121,65414
T-00100,2025-03-26,312494,156247,93748,62498
T-00100,2025-04-16,392091,196045,117627,78418
T-00100,2025-05-07,395002,197501,118500,79000
T-00100,2025-05-28,400854,200427,120256,80170
T-00100,2025-06-18,465579,232789,139673,93115
T-00100,2025-07-09,336486,168243,100946,67297
T-00100,2025-07-30,247440,123720,74232,49488
T-00100,2025-08-20,377540,188770,113262,75508
T-00100,2025-09-10,372388,186194,111716,74477
T-00100,2025-10-01,359430,179715,107829,71886
T-00100,2025-10-22,402153,201076,120646,80430
T-00100,2025-11-12,335138,167569,100541,67027
T-00100,2025-12-03,314911,157455,94473,62982
T-00100,2025-12-24,288655,144327,86596,57731
